"","transcriptId","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","distanceToTSS","entrezgene_id","hgnc_symbol"
"2767","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124908373,"RNA5-8SN3"
"2768","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124908386,"RNA5-8SN3"
"2769","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124908278,"RNA5-8SN3"
"2770","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124908521,"RNA5-8SN3"
"2771","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907115,"RNA5-8SN3"
"2772","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124908368,"RNA5-8SN3"
"2773","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124908392,"RNA5-8SN3"
"2774","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124908369,"RNA5-8SN3"
"2775","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907481,"RNA5-8SN3"
"2776","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907584,"RNA5-8SN3"
"2777","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124908370,"RNA5-8SN3"
"2778","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907709,"RNA5-8SN3"
"2779","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907130,"RNA5-8SN3"
"2780","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907291,"RNA5-8SN3"
"2781","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907120,"RNA5-8SN3"
"2782","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907578,"RNA5-8SN3"
"2783","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907579,"RNA5-8SN3"
"2784","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124908385,"RNA5-8SN3"
"2785","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124908380,"RNA5-8SN3"
"2786","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124908384,"RNA5-8SN3"
"2787","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907581,"RNA5-8SN3"
"2788","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907590,"RNA5-8SN3"
"2789","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907597,"RNA5-8SN3"
"2790","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124908248,"RNA5-8SN3"
"2791","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907340,"RNA5-8SN3"
"2792","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907339,"RNA5-8SN3"
"2793","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907143,"RNA5-8SN3"
"2794","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907119,"RNA5-8SN3"
"2795","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124908494,"RNA5-8SN3"
"2796","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907705,"RNA5-8SN3"
"2797","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124908512,"RNA5-8SN3"
"2798","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907334,"RNA5-8SN3"
"2799","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907576,"RNA5-8SN3"
"2800","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907662,"RNA5-8SN3"
"2801","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907333,"RNA5-8SN3"
"2802","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124908524,"RNA5-8SN3"
"2803","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907596,"RNA5-8SN3"
"2804","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124908249,"RNA5-8SN3"
"2805","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124908525,"RNA5-8SN3"
"2806","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124908381,"RNA5-8SN3"
"2807","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124908389,"RNA5-8SN3"
"2808","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124908391,"RNA5-8SN3"
"2809","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907338,"RNA5-8SN3"
"2810","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907128,"RNA5-8SN3"
"2811","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907593,"RNA5-8SN3"
"2812","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907478,"RNA5-8SN3"
"2813","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907592,"RNA5-8SN3"
"2814","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124908474,"RNA5-8SN3"
"2815","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907594,"RNA5-8SN3"
"2816","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907337,"RNA5-8SN3"
"2817","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124908390,"RNA5-8SN3"
"2818","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907591,"RNA5-8SN3"
"2819","ENST00000613359.1","chr21",8395436,8396205,770,"*","Promoter (<=1kb)",21,8395607,8395759,153,1,"109910381",0,124907577,"RNA5-8SN3"
"2820","ENST00000613509.2","chr16",30400574,30400816,243,"*","Distal Intergenic",16,30395420,30400108,4689,1,"197407",5154,197407,"ZNF48"
"2821","ENST00000613956.1","chr17",43273702,43273899,198,"*","Promoter (<=1kb)",17,43273101,43273292,192,2,"124904146",-410,124904146,""
"2822","ENST00000614300.4","chr1",1692402,1693133,732,"*","Promoter (<=1kb)",1,1659529,1692724,33196,2,"728661",0,728661,"SLC35E2B"
"2823","ENST00000614492.1","chr21",8209620,8211567,1948,"*","Promoter (<=1kb)",21,8208844,8208904,61,1,"109864279",776,NA,""
"2824","ENST00000614790.5","chr17",38825093,38825455,363,"*","Promoter (<=1kb)",17,38800441,38825321,24881,2,"54883",0,54883,"CWC25"
"2825","ENST00000615544.5","chr17",81513304,81513619,316,"*","Promoter (<=1kb)",17,81509976,81513719,3744,2,"71",100,71,"ACTG1"
"2826","ENST00000615648.2","chr8",143860962,143861158,197,"*","Exon (ENST00000615648.2/83481, exon 2 of 2)",8,143857324,143878467,21144,2,"83481",17309,83481,"EPPK1"
"2827","ENST00000615804.1","chr21",7141885,7142305,421,"*","Distal Intergenic",21,7081004,7087229,6226,1,"102724843",60881,389831,""
"2828","ENST00000615804.1","chr21",7141885,7142305,421,"*","Distal Intergenic",21,7081004,7087229,6226,1,"102724843",60881,102724701,""
"2829","ENST00000615804.1","chr21",7141885,7142305,421,"*","Distal Intergenic",21,7081004,7087229,6226,1,"102724843",60881,102724843,""
"2830","ENST00000615804.1","chr21",7097489,7099148,1660,"*","Distal Intergenic",21,7081004,7087229,6226,1,"102724843",16485,389831,""
"2831","ENST00000615804.1","chr21",7097489,7099148,1660,"*","Distal Intergenic",21,7081004,7087229,6226,1,"102724843",16485,102724701,""
"2832","ENST00000615804.1","chr21",7097489,7099148,1660,"*","Distal Intergenic",21,7081004,7087229,6226,1,"102724843",16485,102724843,""
"2833","ENST00000615959.1","chr21",8205190,8208965,3776,"*","Promoter (<=1kb)",21,8208473,8208652,180,1,"100500862",0,100500862,"MIR3648-1"
"2834","ENST00000616483.1","chr21",8252933,8253155,223,"*","Distal Intergenic",21,8249505,8249596,92,1,"103504727",3428,103504727,"MIR6724-2"
"2835","ENST00000616483.1","chr21",8253833,8255536,1704,"*","Exon (ENST00000629969.1/ENST00000629969.1, exon 1 of 1)",21,8249505,8249596,92,1,"103504727",4328,103504727,"MIR6724-2"
"2836","ENST00000616483.1","chr21",8249614,8250867,1254,"*","Promoter (<=1kb)",21,8249505,8249596,92,1,"103504727",109,103504727,"MIR6724-2"
"2837","ENST00000616483.1","chr21",8251478,8252393,916,"*","Promoter (1-2kb)",21,8249505,8249596,92,1,"103504727",1973,103504727,"MIR6724-2"
"2838","ENST00000616483.1","chr21",8259439,8260922,1484,"*","Distal Intergenic",21,8249505,8249596,92,1,"103504727",9934,103504727,"MIR6724-2"
"2839","ENST00000616483.1","chr21",8257889,8258552,664,"*","Distal Intergenic",21,8249505,8249596,92,1,"103504727",8384,103504727,"MIR6724-2"
"2840","ENST00000616483.1","chr21",8256609,8257085,477,"*","Exon (ENST00000610460.1/ENST00000610460.1, exon 1 of 1)",21,8249505,8249596,92,1,"103504727",7104,103504727,"MIR6724-2"
"2841","ENST00000616600.5","chr19",4471761,4472095,335,"*","Promoter (<=1kb)",19,4472297,4502207,29911,1,"84717",-202,84717,"HDGFL2"
"2842","ENST00000617231.5","chr19",10333075,10333723,649,"*","Promoter (<=1kb)",19,10316212,10333529,17318,2,"125950",0,125950,"RAVER1"
"2843","ENST00000617390.1","chr21",8432405,8435615,3211,"*","Promoter (<=1kb)",21,8432530,8432621,92,1,"103504733",0,103504733,"MIR6724-4"
"2844","ENST00000617546.4","chr13",113208799,113209064,266,"*","Promoter (<=1kb)",13,113208836,113267108,58273,1,"8451",0,8451,"CUL4A"
"2845","ENST00000617785.1","chr17",43281850,43282061,212,"*","Promoter (2-3kb)",17,43284139,43284329,191,2,"124904142",2268,124904138,""
"2846","ENST00000617785.1","chr17",43281850,43282061,212,"*","Promoter (2-3kb)",17,43284139,43284329,191,2,"124904142",2268,124907965,""
"2847","ENST00000617785.1","chr17",43281850,43282061,212,"*","Promoter (2-3kb)",17,43284139,43284329,191,2,"124904142",2268,124904141,""
"2848","ENST00000617785.1","chr17",43281850,43282061,212,"*","Promoter (2-3kb)",17,43284139,43284329,191,2,"124904142",2268,124904143,""
"2849","ENST00000617785.1","chr17",43281850,43282061,212,"*","Promoter (2-3kb)",17,43284139,43284329,191,2,"124904142",2268,124904139,""
"2850","ENST00000617785.1","chr17",43281850,43282061,212,"*","Promoter (2-3kb)",17,43284139,43284329,191,2,"124904142",2268,124907964,""
"2851","ENST00000617785.1","chr17",43281850,43282061,212,"*","Promoter (2-3kb)",17,43284139,43284329,191,2,"124904142",2268,124904142,""
"2852","ENST00000617785.1","chr17",43281850,43282061,212,"*","Promoter (2-3kb)",17,43284139,43284329,191,2,"124904142",2268,124907963,""
"2853","ENST00000617785.1","chr17",43285447,43285668,222,"*","Promoter (1-2kb)",17,43284139,43284329,191,2,"124904142",-1118,124904138,""
"2854","ENST00000617785.1","chr17",43285447,43285668,222,"*","Promoter (1-2kb)",17,43284139,43284329,191,2,"124904142",-1118,124907965,""
"2855","ENST00000617785.1","chr17",43285447,43285668,222,"*","Promoter (1-2kb)",17,43284139,43284329,191,2,"124904142",-1118,124904141,""
"2856","ENST00000617785.1","chr17",43285447,43285668,222,"*","Promoter (1-2kb)",17,43284139,43284329,191,2,"124904142",-1118,124904143,""
"2857","ENST00000617785.1","chr17",43285447,43285668,222,"*","Promoter (1-2kb)",17,43284139,43284329,191,2,"124904142",-1118,124904139,""
"2858","ENST00000617785.1","chr17",43285447,43285668,222,"*","Promoter (1-2kb)",17,43284139,43284329,191,2,"124904142",-1118,124907964,""
"2859","ENST00000617785.1","chr17",43285447,43285668,222,"*","Promoter (1-2kb)",17,43284139,43284329,191,2,"124904142",-1118,124904142,""
"2860","ENST00000617785.1","chr17",43285447,43285668,222,"*","Promoter (1-2kb)",17,43284139,43284329,191,2,"124904142",-1118,124907963,""
"2861","ENST00000618602.1","chr17",43300604,43301233,630,"*","Promoter (<=1kb)",17,43300041,43300231,191,2,"124904144",-373,124904141,""
"2862","ENST00000618602.1","chr17",43300604,43301233,630,"*","Promoter (<=1kb)",17,43300041,43300231,191,2,"124904144",-373,124904138,""
"2863","ENST00000618602.1","chr17",43300604,43301233,630,"*","Promoter (<=1kb)",17,43300041,43300231,191,2,"124904144",-373,124904144,""
"2864","ENST00000618602.1","chr17",43300604,43301233,630,"*","Promoter (<=1kb)",17,43300041,43300231,191,2,"124904144",-373,124904139,""
"2865","ENST00000618602.1","chr17",43300604,43301233,630,"*","Promoter (<=1kb)",17,43300041,43300231,191,2,"124904144",-373,124907964,""
"2866","ENST00000618602.1","chr17",43300604,43301233,630,"*","Promoter (<=1kb)",17,43300041,43300231,191,2,"124904144",-373,124907963,""
"2867","ENST00000618602.1","chr17",43300604,43301233,630,"*","Promoter (<=1kb)",17,43300041,43300231,191,2,"124904144",-373,124904142,""
"2868","ENST00000618602.1","chr17",43300604,43301233,630,"*","Promoter (<=1kb)",17,43300041,43300231,191,2,"124904144",-373,124904143,""
"2869","ENST00000618602.1","chr17",43300604,43301233,630,"*","Promoter (<=1kb)",17,43300041,43300231,191,2,"124904144",-373,124907965,""
"2870","ENST00000618664.1","chr17",43232126,43232381,256,"*","Promoter (1-2kb)",17,43233787,43233977,191,2,"6066",1596,6066,"RNU2-1"
"2871","ENST00000618664.1","chr17",43232126,43232381,256,"*","Promoter (1-2kb)",17,43233787,43233977,191,2,"6066",1596,124907964,"RNU2-1"
"2872","ENST00000618664.1","chr17",43232126,43232381,256,"*","Promoter (1-2kb)",17,43233787,43233977,191,2,"6066",1596,124904139,"RNU2-1"
"2873","ENST00000618664.1","chr17",43232126,43232381,256,"*","Promoter (1-2kb)",17,43233787,43233977,191,2,"6066",1596,124904143,"RNU2-1"
"2874","ENST00000618664.1","chr17",43232126,43232381,256,"*","Promoter (1-2kb)",17,43233787,43233977,191,2,"6066",1596,124907963,"RNU2-1"
"2875","ENST00000618664.1","chr17",43232126,43232381,256,"*","Promoter (1-2kb)",17,43233787,43233977,191,2,"6066",1596,124907965,"RNU2-1"
"2876","ENST00000618664.1","chr17",43232126,43232381,256,"*","Promoter (1-2kb)",17,43233787,43233977,191,2,"6066",1596,124904142,"RNU2-1"
"2877","ENST00000618664.1","chr17",43232126,43232381,256,"*","Promoter (1-2kb)",17,43233787,43233977,191,2,"6066",1596,124904141,"RNU2-1"
"2878","ENST00000618664.1","chr17",43232126,43232381,256,"*","Promoter (1-2kb)",17,43233787,43233977,191,2,"6066",1596,124904138,"RNU2-1"
"2879","ENST00000618986.1","chr12",62260093,62260367,275,"*","Promoter (<=1kb)",12,62260359,62260454,96,1,"102465133",0,102465133,"MIR6125"
"2880","ENST00000619377.1","chr16",636452,637256,805,"*","Promoter (<=1kb)",16,636817,638620,1804,1,"100287175",0,84331,"MCRIP2"
"2881","ENST00000619426.5","chr17",38751898,38752552,655,"*","Promoter (<=1kb)",17,38752741,38764225,11485,1,"5691",-189,5691,"PSMB3"
"2882","ENST00000619465.1","chr17",43246237,43246688,452,"*","Promoter (<=1kb)",17,43245674,43245864,191,2,"124904137",-373,124904142,""
"2883","ENST00000619465.1","chr17",43246237,43246688,452,"*","Promoter (<=1kb)",17,43245674,43245864,191,2,"124904137",-373,124907965,""
"2884","ENST00000619465.1","chr17",43246237,43246688,452,"*","Promoter (<=1kb)",17,43245674,43245864,191,2,"124904137",-373,124907964,""
"2885","ENST00000619465.1","chr17",43246237,43246688,452,"*","Promoter (<=1kb)",17,43245674,43245864,191,2,"124904137",-373,124907963,""
"2886","ENST00000619465.1","chr17",43246237,43246688,452,"*","Promoter (<=1kb)",17,43245674,43245864,191,2,"124904137",-373,124904141,""
"2887","ENST00000619465.1","chr17",43246237,43246688,452,"*","Promoter (<=1kb)",17,43245674,43245864,191,2,"124904137",-373,124904143,""
"2888","ENST00000619465.1","chr17",43246237,43246688,452,"*","Promoter (<=1kb)",17,43245674,43245864,191,2,"124904137",-373,124904139,""
"2889","ENST00000619465.1","chr17",43246237,43246688,452,"*","Promoter (<=1kb)",17,43245674,43245864,191,2,"124904137",-373,124904137,""
"2890","ENST00000619465.1","chr17",43246237,43246688,452,"*","Promoter (<=1kb)",17,43245674,43245864,191,2,"124904137",-373,124904138,""
"2891","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124908373,"RNA5-8SN1"
"2892","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124907483,"RNA5-8SN1"
"2893","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124908386,"RNA5-8SN1"
"2894","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124907450,"RNA5-8SN1"
"2895","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124907216,"RNA5-8SN1"
"2896","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124907148,"RNA5-8SN1"
"2897","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124908289,"RNA5-8SN1"
"2898","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124907194,"RNA5-8SN1"
"2899","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124907343,"RNA5-8SN1"
"2900","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124907481,"RNA5-8SN1"
"2901","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124908513,"RNA5-8SN1"
"2902","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124907116,"RNA5-8SN1"
"2903","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124908383,"RNA5-8SN1"
"2904","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124907597,"RNA5-8SN1"
"2905","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124907205,"RNA5-8SN1"
"2906","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124907146,"RNA5-8SN1"
"2907","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124907327,"RNA5-8SN1"
"2908","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124907339,"RNA5-8SN1"
"2909","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124908514,"RNA5-8SN1"
"2910","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124907183,"RNA5-8SN1"
"2911","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124907118,"RNA5-8SN1"
"2912","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124907342,"RNA5-8SN1"
"2913","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124907479,"RNA5-8SN1"
"2914","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124907328,"RNA5-8SN1"
"2915","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124908384,"RNA5-8SN1"
"2916","ENST00000619471.1","chr21",8441080,8441758,679,"*","Promoter (1-2kb)",21,8439823,8439975,153,1,"106632260",1257,124908372,"RNA5-8SN1"
